costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,fyear,xintopt
A,USD,STD,INDL,C,IVFZF,2005-12-31,117027,2005,0.1150
I,USD,STD,INDL,C,MDBS.,2001-12-31,117028,2001,0.0720
I,USD,STD,INDL,C,MDBS.,2002-12-31,117028,2002,0.0700
I,USD,STD,INDL,C,MDBS.,2003-12-31,117028,2003,0.0660
A,USD,STD,INDL,C,CVSC,2001-12-31,117029,2001,0.1560
A,USD,STD,INDL,C,CVSC,2002-12-31,117029,2002,0.0000
A,USD,STD,INDL,C,CVSC,2003-12-31,117029,2003,0.0000
I,USD,STD,INDL,C,COHB,1998-06-30,117032,1998,
I,USD,STD,INDL,C,COHB,1999-06-30,117032,1999,
I,USD,STD,INDL,C,COHB,2000-06-30,117032,2000,
A,USD,STD,INDL,C,FCAP,1998-06-30,117034,1998,
A,USD,STD,INDL,C,FCAP,1999-06-30,117034,1999,
A,USD,STD,INDL,C,FCAP,2000-12-31,117034,2000,0.0120
A,USD,STD,INDL,C,FCAP,2001-12-31,117034,2001,0.0140
A,USD,STD,INDL,C,FCAP,2002-12-31,117034,2002,0.0120
A,USD,STD,INDL,C,FCAP,2003-12-31,117034,2003,0.0110
A,USD,STD,INDL,C,FCAP,2004-12-31,117034,2004,0.0230
A,USD,STD,INDL,C,FCAP,2005-12-31,117034,2005,0.0240
I,USD,STD,INDL,C,FPFCQ,1998-06-30,117035,1998,
I,USD,STD,INDL,C,FPFCQ,1999-06-30,117035,1999,
I,USD,STD,INDL,C,FPFCQ,2000-06-30,117035,2000,0.5850
I,USD,STD,INDL,C,FPFCQ,2001-06-30,117035,2001,0.5760
I,USD,STD,INDL,C,FPFCQ,2002-06-30,117035,2002,0.3250
I,USD,STD,INDL,C,FPFCQ,2003-06-30,117035,2003,0.3800
I,USD,STD,INDL,C,FPFCQ,2004-06-30,117035,2004,0.3960
I,USD,STD,INDL,C,FPFCQ,2005-06-30,117035,2005,0.1170
I,USD,STD,INDL,C,GDEN,1996-12-31,117036,1996,
I,USD,STD,INDL,C,GDEN,1997-12-31,117036,1997,
I,USD,STD,INDL,C,GDEN,1998-12-31,117036,1998,
I,USD,STD,INDL,C,GDEN,1999-12-31,117036,1999,
I,USD,STD,INDL,C,GDEN,2000-12-31,117036,2000,0.0330
I,USD,STD,INDL,C,GDEN,2001-12-31,117036,2001,0.0250
I,USD,STD,INDL,C,GDEN,2002-12-31,117036,2002,1.7020
I,USD,STD,INDL,C,GDEN,2003-12-31,117036,2003,1.6520
I,USD,STD,INDL,C,GDEN,2004-12-31,117036,2004,2.3460
I,USD,STD,INDL,C,GDEN,2005-12-31,117036,2005,4.1180
A,USD,STD,INDL,C,SKVI,1998-12-31,117114,1998,
A,USD,STD,INDL,C,SKVI,1999-12-31,117114,1999,
A,USD,STD,INDL,C,SKVI,2000-12-31,117114,2000,
A,USD,STD,INDL,C,SKVI,2001-12-31,117114,2001,
A,USD,STD,INDL,C,SKVI,2002-12-31,117114,2002,0.0000
A,USD,STD,INDL,C,SKVI,2003-12-31,117114,2003,0.0330
A,USD,STD,INDL,C,SKVI,2004-12-31,117114,2004,0.0000
A,USD,STD,INDL,C,SKVI,2005-12-31,117114,2005,0.0000
I,USD,STD,INDL,C,UDWKQ,2000-03-31,117115,1999,
I,USD,STD,INDL,C,UDWKQ,2001-03-31,117115,2000,1.4760
I,USD,STD,INDL,C,UDWKQ,2002-03-31,117115,2001,1.1460
I,USD,STD,INDL,C,UDWKQ,2003-03-31,117115,2002,0.1460
I,USD,STD,INDL,C,UDWKQ,2004-03-31,117115,2003,1.7210
I,USD,STD,INDL,C,UDWKQ,2005-03-31,117115,2004,1.8350
A,USD,STD,INDL,C,KZIA,1999-06-30,117116,1999,
A,USD,STD,INDL,C,KZIA,2000-06-30,117116,2000,
A,USD,STD,INDL,C,KZIA,2001-06-30,117116,2001,
A,USD,STD,INDL,C,KZIA,2002-06-30,117116,2002,
A,USD,STD,INDL,C,KZIA,2003-06-30,117116,2003,
A,USD,STD,INDL,C,KZIA,2004-06-30,117116,2004,
A,USD,STD,INDL,C,KZIA,2005-06-30,117116,2005,
A,USD,STD,INDL,C,EFSC,1998-12-31,117141,1998,
A,USD,STD,INDL,C,EFSC,1999-12-31,117141,1999,
A,USD,STD,INDL,C,EFSC,2000-12-31,117141,2000,0.4520
A,USD,STD,INDL,C,EFSC,2001-12-31,117141,2001,0.5110
A,USD,STD,INDL,C,EFSC,2002-12-31,117141,2002,0.8090
A,USD,STD,INDL,C,EFSC,2003-12-31,117141,2003,0.9590
A,USD,STD,INDL,C,EFSC,2004-12-31,117141,2004,3.2980
A,USD,STD,INDL,C,EFSC,2005-12-31,117141,2005,0.0070
I,USD,STD,INDL,C,VITA.1,1997-12-31,117142,1997,
I,USD,STD,INDL,C,VITA.1,1998-12-31,117142,1998,
I,USD,STD,INDL,C,VITA.1,1999-12-31,117142,1999,
I,USD,STD,INDL,C,VITA.1,2000-12-31,117142,2000,0.6020
I,USD,STD,INDL,C,VITA.1,2001-12-31,117142,2001,0.7090
I,USD,STD,INDL,C,VITA.1,2002-12-31,117142,2002,1.1960
I,USD,STD,INDL,C,VITA.1,2003-12-31,117142,2003,3.0630
I,USD,STD,INDL,C,VITA.1,2004-12-31,117142,2004,3.5240
I,USD,STD,INDL,C,VITA.1,2005-12-31,117142,2005,8.8310
A,USD,STD,INDL,C,SBSAQ,1998-09-30,117145,1998,
A,USD,STD,INDL,C,SBSAQ,1999-09-30,117145,1999,
A,USD,STD,INDL,C,SBSAQ,2000-09-30,117145,2000,9.7670
A,USD,STD,INDL,C,SBSAQ,2001-09-30,117145,2001,3.1520
A,USD,STD,INDL,C,SBSAQ,2002-12-31,117145,2002,5.3840
A,USD,STD,INDL,C,SBSAQ,2003-12-31,117145,2003,3.1520
A,USD,STD,INDL,C,SBSAQ,2004-12-31,117145,2004,5.3790
A,USD,STD,INDL,C,SBSAQ,2005-12-31,117145,2005,2.9400
A,USD,STD,INDL,C,SEVT,1998-12-31,117146,1998,
A,USD,STD,INDL,C,SEVT,1999-12-31,117146,1999,
A,USD,STD,INDL,C,SEVT,2000-12-31,117146,2000,
A,USD,STD,INDL,C,SEVT,2001-12-31,117146,2001,0.0070
A,USD,STD,INDL,C,SEVT,2002-12-31,117146,2002,0.0810
A,USD,STD,INDL,C,SEVT,2003-12-31,117146,2003,0.0020
A,USD,STD,INDL,C,SEVT,2004-12-31,117146,2004,0.0770
A,USD,STD,INDL,C,SEVT,2005-12-31,117146,2005,0.1590
I,USD,STD,INDL,C,3HEXS,1999-12-31,117159,1999,
I,USD,STD,INDL,C,3HEXS,2000-12-31,117159,2000,
I,USD,STD,INDL,C,3HEXS,2001-12-31,117159,2001,
I,USD,STD,INDL,C,3HEXS,2002-12-31,117159,2002,0.2110
I,USD,STD,INDL,C,3HEXS,2003-12-31,117159,2003,
I,USD,STD,INDL,C,3HEXS,2004-12-31,117159,2004,
I,USD,STD,INDL,C,STL,1998-09-30,117161,1998,
I,USD,STD,INDL,C,STL,1999-09-30,117161,1999,
I,USD,STD,INDL,C,STL,2000-09-30,117161,2000,0.5720
I,USD,STD,INDL,C,STL,2001-09-30,117161,2001,0.3820
I,USD,STD,INDL,C,STL,2002-09-30,117161,2002,0.5270
I,USD,STD,INDL,C,STL,2003-09-30,117161,2003,0.2590
I,USD,STD,INDL,C,STL,2004-09-30,117161,2004,0.1940
I,USD,STD,INDL,C,STL,2005-09-30,117161,2005,1.4840
I,USD,STD,INDL,C,9675B,1995-12-31,117178,1995,
I,USD,STD,INDL,C,9675B,1996-12-31,117178,1996,
I,USD,STD,INDL,C,9675B,1997-12-31,117178,1997,
I,USD,STD,INDL,C,9675B,1998-12-31,117178,1998,
I,USD,STD,INDL,C,9675B,1999-12-31,117178,1999,
I,USD,STD,INDL,C,9675B,2000-12-31,117178,2000,
I,USD,STD,INDL,C,9675B,2001-12-31,117178,2001,
I,USD,STD,INDL,C,9675B,2002-12-31,117178,2002,
I,USD,STD,INDL,C,9676B,1996-06-30,117179,1996,
I,USD,STD,INDL,C,9676B,1997-06-30,117179,1997,
I,USD,STD,INDL,C,9676B,1998-06-30,117179,1998,
I,USD,STD,INDL,C,9676B,1999-06-30,117179,1999,
I,USD,STD,INDL,C,9677B,1995-12-31,117198,1995,
I,USD,STD,INDL,C,9677B,1996-12-31,117198,1996,
I,USD,STD,INDL,C,9677B,1997-12-31,117198,1997,
I,USD,STD,INDL,C,9677B,1998-12-31,117198,1998,
I,USD,STD,INDL,C,9677B,1999-12-31,117198,1999,0.0950
I,USD,STD,INDL,C,HT,1999-12-31,117260,1999,
I,USD,STD,INDL,C,HT,2000-12-31,117260,2000,
I,USD,STD,INDL,C,HT,2001-12-31,117260,2001,
I,USD,STD,INDL,C,HT,2002-12-31,117260,2002,
I,USD,STD,INDL,C,HT,2003-12-31,117260,2003,
I,USD,STD,INDL,C,HT,2004-12-31,117260,2004,
I,USD,STD,INDL,C,HT,2005-12-31,117260,2005,
I,USD,STD,INDL,C,ICY.,1995-12-31,117263,1995,
I,USD,STD,INDL,C,ICY.,1996-12-31,117263,1996,
I,USD,STD,INDL,C,ICY.,1997-12-31,117263,1997,
I,USD,STD,INDL,C,ICY.,1998-12-31,117263,1998,
I,USD,STD,INDL,C,ICY.,1999-12-31,117263,1999,
I,USD,STD,INDL,C,ICY.,2000-12-31,117263,2000,0.5820
I,USD,STD,INDL,C,ICY.,2001-12-31,117263,2001,0.5970
I,USD,STD,INDL,C,ICY.,2002-12-31,117263,2002,0.8300
I,USD,STD,INDL,C,GZMO,1995-12-31,117298,1995,
I,USD,STD,INDL,C,GZMO,1996-12-31,117298,1996,
I,USD,STD,INDL,C,GZMO,1997-12-31,117298,1997,
I,USD,STD,INDL,C,GZMO,1998-12-31,117298,1998,
I,USD,STD,INDL,C,GZMO,1999-12-31,117298,1999,
I,USD,STD,INDL,C,GZMO,2000-12-31,117298,2000,2.9270
I,USD,STD,INDL,C,GZMO,2001-12-31,117298,2001,4.7940
I,USD,STD,INDL,C,GZMO,2002-12-31,117298,2002,3.7420
I,USD,STD,INDL,C,AVIX.1,2000-03-31,117319,1999,
I,USD,STD,INDL,C,AVIX.1,2001-03-31,117319,2000,0.0010
I,USD,STD,INDL,C,AVIX.1,2002-03-31,117319,2001,
I,USD,STD,INDL,C,AVIX.1,2003-03-31,117319,2002,
I,USD,STD,INDL,C,AVIX.1,2004-03-31,117319,2003,
I,USD,STD,INDL,C,AVIX.1,2005-03-31,117319,2004,
I,USD,STD,INDL,C,ENPO,1998-12-31,117323,1998,
I,USD,STD,INDL,C,ENPO,1999-12-31,117323,1999,
I,USD,STD,INDL,C,ENPO,2000-12-31,117323,2000,0.2350
I,USD,STD,INDL,C,ENPO,2001-12-31,117323,2001,0.4830
I,USD,STD,INDL,C,MKTW.1,1997-12-31,117358,1997,
I,USD,STD,INDL,C,MKTW.1,1998-12-31,117358,1998,
I,USD,STD,INDL,C,MKTW.1,1999-12-31,117358,1999,
I,USD,STD,INDL,C,MKTW.1,2000-12-31,117358,2000,13.8090
I,USD,STD,INDL,C,MKTW.1,2001-12-31,117358,2001,3.6920
I,USD,STD,INDL,C,MKTW.1,2002-12-31,117358,2002,3.9640
I,USD,STD,INDL,C,MKTW.1,2003-12-31,117358,2003,2.7540
I,USD,STD,INDL,C,MMTM.1,1999-04-30,117359,1998,
I,USD,STD,INDL,C,MMTM.1,2000-04-30,117359,1999,
I,USD,STD,INDL,C,MMTM.1,2001-04-30,117359,2000,
I,USD,STD,INDL,C,9686B,1995-01-31,117438,1994,
I,USD,STD,INDL,C,9686B,1996-01-31,117438,1995,
I,USD,STD,INDL,C,9686B,1997-01-31,117438,1996,
I,USD,STD,INDL,C,9686B,1998-01-31,117438,1997,
I,USD,STD,INDL,C,9686B,1999-01-31,117438,1998,
I,USD,STD,INDL,C,9686B,2000-01-31,117438,1999,
I,USD,STD,INDL,C,9687B,1995-12-31,117578,1995,
I,USD,STD,INDL,C,9687B,1996-12-31,117578,1996,
I,USD,STD,INDL,C,9687B,1997-12-31,117578,1997,
I,USD,STD,INDL,C,9687B,1998-12-31,117578,1998,
I,USD,STD,INDL,C,9687B,1999-12-31,117578,1999,
I,USD,STD,INDL,C,9687B,2000-12-31,117578,2000,
I,USD,STD,INDL,C,9687B,2001-12-31,117578,2001,
I,USD,STD,INDL,C,9687B,2002-12-31,117578,2002,0.0000
I,USD,STD,INDL,C,9687B,2003-12-31,117578,2003,0.0000
I,USD,STD,INDL,C,ALLR.1,1995-12-31,117701,1995,
I,USD,STD,INDL,C,ALLR.1,1996-12-31,117701,1996,
I,USD,STD,INDL,C,ALLR.1,1997-12-31,117701,1997,
I,USD,STD,INDL,C,ALLR.1,1998-12-31,117701,1998,
I,USD,STD,INDL,C,ALLR.1,1999-12-31,117701,1999,
I,USD,STD,INDL,C,ALLR.1,2000-12-31,117701,2000,
I,USD,STD,INDL,C,9691B,1995-02-28,117721,1994,
I,USD,STD,INDL,C,9691B,1996-02-29,117721,1995,
I,USD,STD,INDL,C,9691B,1997-02-28,117721,1996,
I,USD,STD,INDL,C,9691B,1998-02-28,117721,1997,
I,USD,STD,INDL,C,9691B,1999-02-28,117721,1998,
I,USD,STD,INDL,C,9690B,1997-12-31,117722,1997,
I,USD,STD,INDL,C,9690B,1998-12-31,117722,1998,
I,USD,STD,INDL,C,9690B,1999-12-31,117722,1999,
I,USD,STD,INDL,C,9690B,2000-12-31,117722,2000,1.5820
I,USD,STD,INDL,C,9690B,2001-12-31,117722,2001,0.2400
A,USD,STD,INDL,C,NVDA,1996-12-31,117768,1996,0.0320
A,USD,STD,INDL,C,NVDA,1997-12-31,117768,1997,0.1050
A,USD,STD,INDL,C,NVDA,1999-01-31,117768,1998,4.3860
A,USD,STD,INDL,C,NVDA,2000-01-31,117768,1999,7.4010
A,USD,STD,INDL,C,NVDA,2001-01-31,117768,2000,45.1980
A,USD,STD,INDL,C,NVDA,2002-01-31,117768,2001,127.5340
A,USD,STD,INDL,C,NVDA,2003-01-31,117768,2002,168.1270
A,USD,STD,INDL,C,NVDA,2004-01-31,117768,2003,73.9760
A,USD,STD,INDL,C,NVDA,2005-01-31,117768,2004,86.0010
A,USD,STD,INDL,C,9693B,1996-11-30,117781,1996,
A,USD,STD,INDL,C,9693B,1997-09-30,117781,1997,
A,USD,STD,INDL,C,9693B,1998-09-30,117781,1998,
A,USD,STD,INDL,C,9693B,1999-09-30,117781,1999,
A,USD,STD,INDL,C,9693B,2000-09-30,117781,2000,0.1790
A,USD,STD,INDL,C,9693B,2001-09-30,117781,2001,0.4810
A,USD,STD,INDL,C,9693B,2002-09-30,117781,2002,0.1790
A,USD,STD,INDL,C,9693B,2003-09-30,117781,2003,0.2370
A,USD,STD,INDL,C,9693B,2004-09-30,117781,2004,0.1710
A,USD,STD,INDL,C,9693B,2005-09-30,117781,2005,0.7440
I,USD,STD,INDL,C,0115A,1995-12-31,117782,1995,
I,USD,STD,INDL,C,0115A,1996-12-31,117782,1996,
I,USD,STD,INDL,C,0115A,1997-12-31,117782,1997,
I,USD,STD,INDL,C,0115A,1998-12-31,117782,1998,
I,USD,STD,INDL,C,0115A,1999-12-31,117782,1999,
I,USD,STD,INDL,C,0115A,2000-12-31,117782,2000,0.6000
I,USD,STD,INDL,C,0115A,2001-12-31,117782,2001,0.6000
I,USD,STD,INDL,C,0115A,2002-12-31,117782,2002,0.5570
I,USD,STD,INDL,C,0115A,2003-12-31,117782,2003,0.4770
I,USD,STD,INDL,C,9695B,1995-12-31,117783,1995,
I,USD,STD,INDL,C,9695B,1996-12-31,117783,1996,
I,USD,STD,INDL,C,9695B,1997-12-31,117783,1997,
I,USD,STD,INDL,C,9695B,1998-12-31,117783,1998,
I,USD,STD,INDL,C,9695B,1999-12-31,117783,1999,
I,USD,STD,INDL,C,9695B,2000-12-31,117783,2000,
I,USD,STD,INDL,C,FNLY1,1996-01-31,117784,1995,
I,USD,STD,INDL,C,FNLY1,1997-01-31,117784,1996,
I,USD,STD,INDL,C,FNLY1,1998-01-31,117784,1997,
I,USD,STD,INDL,C,FNLY1,1999-01-31,117784,1998,
I,USD,STD,INDL,C,FNLY1,2000-01-31,117784,1999,
I,USD,STD,INDL,C,FNLY1,2001-01-31,117784,2000,2.0000
I,USD,STD,INDL,C,FNLY1,2002-01-31,117784,2001,0.7160
I,USD,STD,INDL,C,FNLY1,2003-01-31,117784,2002,0.6750
I,USD,STD,INDL,C,FNLY1,2004-01-31,117784,2003,0.4680
I,USD,STD,INDL,C,FNLY1,2005-01-31,117784,2004,0.3210
I,USD,STD,INDL,C,9698B,1997-12-31,117801,1997,
I,USD,STD,INDL,C,9698B,1998-12-31,117801,1998,
I,USD,STD,INDL,C,9698B,1999-12-31,117801,1999,
I,USD,STD,INDL,C,9698B,2000-12-31,117801,2000,0.0240
I,USD,STD,INDL,C,9698B,2001-12-31,117801,2001,0.0520
I,USD,STD,INDL,C,9698B,2002-12-31,117801,2002,
I,USD,STD,INDL,C,9698B,2003-12-31,117801,2003,0.0370
I,USD,STD,INDL,C,9698B,2004-12-31,117801,2004,0.0000
I,USD,STD,INDL,C,9698B,2005-12-31,117801,2005,0.0000
I,USD,STD,INDL,C,DLVAZ,1996-12-31,117805,1996,
I,USD,STD,INDL,C,DLVAZ,1997-12-31,117805,1997,
I,USD,STD,INDL,C,DLVAZ,1998-12-31,117805,1998,
I,USD,STD,INDL,C,DLVAZ,1999-12-31,117805,1999,
I,USD,STD,INDL,C,DLVAZ,2000-12-31,117805,2000,
I,USD,STD,INDL,C,FEV,1999-11-30,117821,1999,
I,USD,STD,INDL,C,FEV,2000-11-30,117821,2000,
I,USD,STD,INDL,C,FEV,2001-11-30,117821,2001,
I,USD,STD,INDL,C,FEV,2002-11-30,117821,2002,
I,USD,STD,INDL,C,FEV,2003-11-30,117821,2003,
I,USD,STD,INDL,C,FEV,2004-11-30,117821,2004,
I,USD,STD,INDL,C,FEV,2005-11-30,117821,2005,
I,USD,STD,INDL,C,EMI.3,1999-11-30,117822,1999,
I,USD,STD,INDL,C,EMI.3,2000-11-30,117822,2000,
I,USD,STD,INDL,C,EMI.3,2001-11-30,117822,2001,
I,USD,STD,INDL,C,EMI.3,2002-11-30,117822,2002,
I,USD,STD,INDL,C,EMI.3,2003-11-30,117822,2003,
I,USD,STD,INDL,C,EMI.3,2004-11-30,117822,2004,
I,USD,STD,INDL,C,EMI.3,2005-11-30,117822,2005,
I,USD,STD,INDL,C,MMV.1,1999-11-30,117823,1999,
I,USD,STD,INDL,C,MMV.1,2000-11-30,117823,2000,
I,USD,STD,INDL,C,MMV.1,2001-11-30,117823,2001,
I,USD,STD,INDL,C,MMV.1,2002-11-30,117823,2002,
I,USD,STD,INDL,C,MMV.1,2003-11-30,117823,2003,
I,USD,STD,INDL,C,MMV.1,2004-11-30,117823,2004,
I,USD,STD,INDL,C,MMV.1,2005-11-30,117823,2005,
A,USD,STD,INDL,C,CEV,1999-11-30,117824,1999,
A,USD,STD,INDL,C,CEV,2000-11-30,117824,2000,
A,USD,STD,INDL,C,CEV,2001-11-30,117824,2001,
A,USD,STD,INDL,C,CEV,2002-11-30,117824,2002,
A,USD,STD,INDL,C,CEV,2003-11-30,117824,2003,
A,USD,STD,INDL,C,CEV,2004-11-30,117824,2004,
A,USD,STD,INDL,C,CEV,2005-11-30,117824,2005,
I,USD,STD,INDL,C,EVO.1,1999-11-30,117825,1999,
I,USD,STD,INDL,C,EVO.1,2000-11-30,117825,2000,
I,USD,STD,INDL,C,EVO.1,2001-11-30,117825,2001,
I,USD,STD,INDL,C,EVO.1,2002-11-30,117825,2002,
I,USD,STD,INDL,C,EVO.1,2003-11-30,117825,2003,
I,USD,STD,INDL,C,EVO.1,2004-11-30,117825,2004,
I,USD,STD,INDL,C,EVO.1,2005-11-30,117825,2005,
I,USD,STD,INDL,C,EVP,1999-11-30,117826,1999,
I,USD,STD,INDL,C,EVP,2000-11-30,117826,2000,
I,USD,STD,INDL,C,EVP,2001-11-30,117826,2001,
I,USD,STD,INDL,C,EVP,2002-11-30,117826,2002,
I,USD,STD,INDL,C,EVP,2003-11-30,117826,2003,
I,USD,STD,INDL,C,EVP,2004-11-30,117826,2004,
I,USD,STD,INDL,C,EVP,2005-11-30,117826,2005,
I,USD,STD,INDL,C,EVJ,1999-11-30,117827,1999,
I,USD,STD,INDL,C,EVJ,2000-11-30,117827,2000,
I,USD,STD,INDL,C,EVJ,2001-11-30,117827,2001,
I,USD,STD,INDL,C,EVJ,2002-11-30,117827,2002,
I,USD,STD,INDL,C,EVJ,2003-11-30,117827,2003,
I,USD,STD,INDL,C,EVJ,2004-11-30,117827,2004,
I,USD,STD,INDL,C,EVJ,2005-11-30,117827,2005,
I,USD,STD,INDL,C,EVY,1999-11-30,117828,1999,
I,USD,STD,INDL,C,EVY,2000-11-30,117828,2000,
I,USD,STD,INDL,C,EVY,2001-11-30,117828,2001,
I,USD,STD,INDL,C,EVY,2002-11-30,117828,2002,
I,USD,STD,INDL,C,EVY,2003-11-30,117828,2003,
I,USD,STD,INDL,C,EVY,2004-11-30,117828,2004,
I,USD,STD,INDL,C,EVY,2005-11-30,117828,2005,
I,USD,STD,INDL,C,CYBA.,1997-12-31,117841,1997,
I,USD,STD,INDL,C,CYBA.,1998-12-31,117841,1998,
I,USD,STD,INDL,C,CYBA.,1999-12-31,117841,1999,
I,USD,STD,INDL,C,CYBA.,2000-12-31,117841,2000,
A,USD,STD,INDL,C,EVN,1999-11-30,117842,1999,
A,USD,STD,INDL,C,EVN,2000-11-30,117842,2000,
A,USD,STD,INDL,C,EVN,2001-11-30,117842,2001,
A,USD,STD,INDL,C,EVN,2002-11-30,117842,2002,
A,USD,STD,INDL,C,EVN,2003-11-30,117842,2003,
A,USD,STD,INDL,C,EVN,2004-11-30,117842,2004,
A,USD,STD,INDL,C,EVN,2005-11-30,117842,2005,
I,USD,STD,INDL,C,FLIP,2000-12-31,117843,2000,
I,USD,STD,INDL,C,FLIP,2001-12-31,117843,2001,0.0000
I,USD,STD,INDL,C,FLIP,2002-12-31,117843,2002,
I,USD,STD,INDL,C,FLIP,2003-12-31,117843,2003,
I,USD,STD,INDL,C,FLIP,2004-12-31,117843,2004,0.0000
I,USD,STD,INDL,C,FLIP,2005-12-31,117843,2005,0.0000
